Account_Number,Total_Spend,Avg_Spend,Transaction_Count,Age,Income,Total_Loyalty,Cluster,PCA1,PCA2
WCYQ04009563944532,156.17,156.17,1,32,22829.52,330,3,-2.327835954672086,-0.31396074338822066
WDAH01640403976211,3367.6,3367.6,1,43,55648.3,381,1,0.868422452621947,0.4788595140687545
WDCL35505143219143,4619.94,4619.94,1,58,35787.04,295,2,2.1002311245022107,0.7161679098702806
WDCP38496274368485,2441.87,2441.87,1,42,30947.4,467,1,-0.04112745539711911,0.7890014622772685
WDCV04083843782601,707.36,707.36,1,33,135631.58,219,3,-1.7824516427446928,-0.5147481222742231
WDHW44553296773759,943.74,943.74,1,35,119973.7,162,3,-1.5568225358256624,-0.7311218438254158
WDKU14487621648342,3405.23,3405.23,1,24,125484.64,472,1,0.9205276714896312,0.17986614497355796
WDKW27650960307585,937.2,937.2,1,46,52201.3,169,0,-1.5673603743325561,-0.3459853925350555
WDMN61624698896762,2081.07,2081.07,1,25,92385.48,350,3,-0.4112149860020935,-0.4085285636597811
WDPH55997177721664,1860.14,1860.14,1,56,118700.75,275,0,-0.6284994468506816,0.7794224260642454
WDVE46488078899070,4891.33,4891.33,1,18,92165.45,238,1,2.3577181910045333,-1.3134915420410727
WDZS22887415949254,938.86,938.86,1,27,88242.36,214,3,-1.5607869443599152,-0.9456335373938116
WEAY56224718038814,3559.47,3559.47,1,34,40235.65,116,1,1.0201629426228072,-1.2370626772996025
WELK49422851413632,3580.99,3580.99,1,28,101463.25,415,1,1.0856352291052551,0.038412233378090355
WENU13506210840157,3415.24,3415.24,1,48,94950.01,178,2,0.8953489185659245,-0.14128054189691205
WEQY62092973525953,149.98,149.98,1,25,148357.59,119,3,-2.3484498612068516,-1.324147786868964
WEVH27107325759212,4485.67,4485.67,1,24,133688.55,198,1,1.9569458460302644,-1.106281469107794
WEZI45161946537092,1829.66,1829.66,1,70,94519.42,71,0,-0.6841230282181092,0.42375705597670804
WFBE72575226255483,2410.26,2410.26,1,50,106670.52,76,0,-0.11197168937312323,-0.4808036208926127
WFFM41246552957873,4563.82,4563.82,1,33,66669.43,76,1,2.0132409400801237,-1.4225808686695318
WFPZ77711842527863,882.32,882.32,1,41,73091.99,148,3,-1.623366399816858,-0.628835621908713
WFTD71232095540934,4449.39,4449.39,1,64,30293.72,498,2,1.9583741312670404,1.945166945351858
WFTW63641226472543,4823.35,4823.35,1,20,116842.38,296,1,2.3012448285181297,-0.8826455191754147
WFVB68566090288541,2760.6,2760.6,1,57,42363.27,456,0,0.2786973483938394,1.4726863539055657
WFWE65278254630594,1643.95,1643.95,1,46,59305.85,15,0,-0.8859456202088172,-1.064199922944114
WFWN78869512705702,3606.41,3606.41,1,59,71347.14,166,2,1.0834628176532974,0.2620614608637835
WFXE63861716813835,1295.01,1295.01,1,32,136708.18,154,3,-1.2085573922303712,-0.874820797271105
WFYE46968516921751,3577.61,3577.61,1,49,106012.95,296,2,1.0730712617101996,0.48660066833093346
WFYY01489678082649,3170.57,3170.57,1,53,128899.14,362,2,0.6819094980132774,1.0509705779580092
WFZI93415822121511,916.12,916.12,1,67,109418.29,236,0,-1.5673071335765676,1.1098601882963717
WGEK37742267164843,2513.33,2513.33,1,38,69383.17,1,1,-0.027062765950608463,-1.498463090697557
WGEK93993379705816,4975.77,4975.77,1,60,124985.8,147,2,2.444728116356559,0.33266382690252816
WGGG16792664030750,3546.28,3546.28,1,45,28803.9,161,1,1.014511982732984,-0.5316826468827093
WGGU74153583387895,876.39,876.39,1,63,24799.45,123,0,-1.63221523289645,0.17665223633495422
WGIW52636288623357,2579.95,2579.95,1,18,139268.5,6,3,0.042408145520241546,-2.249955216874214
WGLD89622527560022,98.61,98.61,1,23,33572.17,369,3,-2.381004932400908,-0.5297262468822166
WGMZ01863994541384,3315.53,3315.53,1,39,21979.28,30,1,0.766494376466542,-1.4463202661246461
WGNF81341350334607,4432.64,4432.64,1,46,25584.6,118,1,1.8873376982820704,-0.7088772600431299
WGVT76352946142620,3881.93,3881.93,1,56,94675.11,133,2,1.3541917571303408,0.018473846415698922
WHCC05833096739798,4832.67,4832.67,1,55,87948.2,199,2,2.3039557784927553,0.2494488300781226
WHJA78516994970890,3756.07,3756.07,1,60,97790.64,258,2,1.2470246458040386,0.8063763452598143
WHNO74620258254318,4834.61,4834.61,1,19,118482.92,280,1,2.3102624438128703,-1.001465465949782
WHSD94743729903521,981.14,981.14,1,57,60707.51,186,0,-1.5176790022604507,0.27672646799415884
WHUD93841531189230,3640.52,3640.52,1,22,113089.29,471,1,1.1516172780832632,0.04536620810825645
WIBP32845688932281,3535.42,3535.42,1,57,65739.58,124,2,1.0064908155390486,-0.04342935925261847
WICS06695450857034,4687.36,4687.36,1,42,139589.28,165,2,2.1580894399278043,-0.39569030540532235
WIDP83765915382011,249.98,249.98,1,21,133873.61,2,3,-2.2672059204251425,-2.102504373466082
WIEA71015633918075,4978.45,4978.45,1,65,136256.38,189,2,2.455460485214296,0.7958427000255838
WIFI23839728339121,3150.68,3150.68,1,18,111581.99,60,1,0.6118116855937231,-2.074456732845729
WILK65824768258459,2383.39,2383.39,1,67,78910.69,427,0,-0.09196694170147192,1.9085709421395893
WIMN72010824028182,507.13,507.13,1,39,117657.76,305,3,-1.970288271349988,0.1328509724799873
WIQA30073565826082,3328.38,3328.38,1,32,38102.47,159,1,0.7958941053282218,-1.13127940758484
WITW32039226868703,4656.14,4656.14,1,20,36088.03,91,1,2.099631102954706,-2.047192554590447
WIUB15273117226414,2430.88,2430.88,1,61,40022.63,267,0,-0.07170054271235729,0.7725739273909887
WIXJ06545259357076,1863.21,1863.21,1,23,101635.91,205,3,-0.6453192945590619,-1.159084062858973
WJBY22680814635506,12.9,12.9,1,60,129484.51,18,0,-2.4901860854951905,-0.18338943001018715
WJFN54953705754941,665.28,665.28,1,21,105156.62,111,3,-1.84486987382203,-1.6682785704805332
WJJW29477422294643,233.89,233.89,1,64,135083.84,241,0,-2.2406404885096047,1.0663355575909508
WJLY63391729940369,2221.17,2221.17,1,67,70762.26,81,0,-0.2983736547554165,0.26255054523954496
WJNQ31465003945584,1948.84,1948.84,1,55,108842.54,132,0,-0.5604698359864394,0.03288727756561471
WJQM50074435250191,1512.32,1512.32,1,53,144048.31,113,0,-0.9919946420495843,-0.056129489938856664
WJWG61168611460361,3743.94,3743.94,1,42,115595.75,453,2,1.2574402397995152,0.9145322655428824
WJZL54511755958398,4941.28,4941.28,1,52,74028.3,84,2,2.394324953200021,-0.47075750077547374
WKEO35364235700412,1141.28,1141.28,1,46,130449.33,305,3,-1.3384061685219284,0.4869866815373475
WKES88322012560832,4812.86,4812.86,1,20,76472.2,276,1,2.283557117746042,-1.0778519275562173
WKJX75971131568731,1336.3,1336.3,1,39,139693.47,118,3,-1.17006077051737,-0.7051674914289526
WKRB50450509284672,1172.94,1172.94,1,58,63045.43,5,0,-1.3504142645592228,-0.524766948748222
WKYL34050892739615,4301.53,4301.53,1,59,28878.13,444,2,1.8033513717499778,1.45256989193696
WKYZ91061835549694,1585.86,1585.86,1,50,125873.82,320,0,-0.8953016854598086,0.7288048766821303
WLAA95372346176231,1541.52,1541.52,1,49,116920.2,398,0,-0.9304879331006363,1.0266444957517882
WLBB79616537778424,1218.08,1218.08,1,20,124580.65,379,3,-1.2603773328019563,-0.4147585441871761
WLBC51378626849704,2397.21,2397.21,1,56,32452.51,276,0,-0.10613061564585978,0.5591674575403676
WLJF60062892238435,482.41,482.41,1,69,78346.77,256,0,-1.9976702189099629,1.2279284495924618
WLSS73229278099283,1722.24,1722.24,1,56,49227.21,386,0,-0.7589441735111481,1.1297149405930504
WLWR39318566549347,2235.92,2235.92,1,32,52867.52,216,1,-0.2777786681808392,-0.8084722029248127
WLYL51074981886961,1660.81,1660.81,1,68,97152.59,235,0,-0.8305246827270505,1.1098910191517768
WMCQ03038794263405,2907.14,2907.14,1,60,97745.2,413,2,0.42564539864500844,1.549286302033401
WMDF76514924100969,2236.03,2236.03,1,62,25856.75,127,0,-0.284281641994476,0.12882927840571062
WMHK30597025512827,1898.74,1898.74,1,59,62038.12,72,0,-0.6222603903879951,-0.17620294943210957
WMJT13342457988942,3278.92,3278.92,1,21,118572.31,338,1,0.7764276979193336,-0.6083994932648997
WMKF30804533430498,2821.43,2821.43,1,65,94221.4,2,2,0.2885536158952383,-0.15492537145813473
WMML68629591257349,2144.75,2144.75,1,59,114513.19,429,0,-0.32621782409960376,1.631418913788702
WMOP84816524445446,2378.31,2378.31,1,52,65620.12,432,0,-0.10192149757758316,1.186912098585903
WMRG90510118169349,3852.98,3852.98,1,53,115006.5,65,2,1.3182866077930395,-0.3924412759012934
WMSG65618335974876,4961.32,4961.32,1,28,94294.82,113,1,2.4138708925333074,-1.4228706533225395
WMSZ84311240986043,3713.63,3713.63,1,59,133264.16,103,2,1.1888168040650546,0.11918339963249584
WMTD54897881412452,1402.87,1402.87,1,45,91705.22,396,0,-1.0721760280592212,0.7663646181053754
WMTP50783886558991,395.78,395.78,1,53,40905.04,252,0,-2.092696884972137,0.35718738493534696
WNDX31525523228058,2213.83,2213.83,1,68,20329.65,500,0,-0.25715910788251933,2.155337378954464
WNEC58873145033152,3893.74,3893.74,1,43,66570.74,254,1,1.3747633530561947,-0.09982300222396574
WNJB41210704310550,1947.23,1947.23,1,24,107128.48,496,3,-0.5235618619906215,0.2701768753684622
WNNL04638282326680,1122.85,1122.85,1,35,107842.94,464,3,-1.3417225631079748,0.6567085735483953
WNNL71640226123494,3252.18,3252.18,1,20,87092.27,55,1,0.7094434882731896,-2.0661184504960985
WNOI31218272596734,711.03,711.03,1,41,136250.45,100,3,-1.7919665590049807,-0.6935407905633751
WNPT92662434178148,675.86,675.86,1,37,115421.71,405,3,-1.7909408006821952,0.5001824641086202
WNTI56847093195799,4850.87,4850.87,1,49,42062.06,466,2,2.34951282708086,1.105721227547406
WNXN51899940364029,898.59,898.59,1,22,113019.09,431,3,-1.5711276338348787,-0.0990042900150747
WOAA62394599426407,1816.18,1816.18,1,19,24541.34,396,3,-0.6773307990556781,-0.6427559067043072
WOEB29811300843391,64.72,64.72,1,48,82153.53,420,0,-2.3956503508113456,1.019221218447147
WOGM15873662713589,3507.41,3507.41,1,22,131223.73,8,1,0.9620196459112739,-2.085768616685484
WOXB50707750884949,136.29,136.29,1,25,84018.23,52,3,-2.3781735817536087,-1.800594314702252
WOXW81744205405155,3131.84,3131.84,1,63,73441.29,415,2,0.6465759700390512,1.636514433271533
WOZA09687304519577,4677.89,4677.89,1,36,65189.71,489,1,2.1802569274939274,0.6577339345224323
WPFJ87747630835728,3764.65,3764.65,1,23,104978.47,331,1,1.2558886812338688,-0.5883134168521046
WPGZ21778545747706,1293.14,1293.14,1,21,38227.19,361,3,-1.1981121508208947,-0.6698045138384194
WPJK37401268490856,1898.32,1898.32,1,47,51259.84,456,0,-0.5775616818879428,1.0342279817523958
WPNU87296204297581,818.72,818.72,1,52,110081.96,251,0,-1.6658428085630161,0.47174267594592717
WPQL92945836188374,2246.97,2246.97,1,67,127699.07,143,0,-0.25815650499320986,0.696706148500757
WPQS52786903004512,2829.63,2829.63,1,25,92501.67,262,1,0.31934557902681243,-0.8343643469984493
WPRH18263741987032,2376.75,2376.75,1,38,79311.85,365,1,-0.11426973115101,0.24152477453682772
WPRS49350617723820,2803.95,2803.95,1,21,131860.68,453,1,0.3220764296466385,-0.02628000684254674
WPSV42592202139520,2353.38,2353.38,1,51,113319.21,315,0,-0.1364422460740109,0.7089214176397737
WPWI17565923002242,817.47,817.47,1,61,22677.98,457,0,-1.6482666463847633,1.6490710140846039
WPYQ37476693777242,1911.44,1911.44,1,62,61075.18,28,0,-0.6146640016699917,-0.24348841413756062
WPZJ21152192693609,4993.65,4993.65,1,42,86489.32,356,2,2.480128397485599,0.36499761111829887
WQAJ33315696401014,22.35,22.35,1,43,26818.83,212,0,-2.4722941932267783,-0.33499903728162805
WQAP42212037360014,3492.73,3492.73,1,66,24367.54,326,2,0.9878473338565804,1.2312028740371495
WQBP66487841383127,374.46,374.46,1,48,23389.02,67,0,-2.1410970332575574,-0.7942787226496311
WQFL21293289634064,2809.03,2809.03,1,45,83631.46,370,1,0.31719325116705027,0.6011811113658514
WQFT03118609091666,3857.86,3857.86,1,57,45898.15,463,2,1.3675258467156322,1.4968710926707764
WQNB99550493266432,1921.01,1921.01,1,62,76040.2,253,0,-0.5743803799002102,0.8526866148479749
WQNP68444121917062,359.02,359.02,1,32,109733.99,128,3,-2.142735675395736,-1.0497971707335199
WQNZ52377729665633,3018.25,3018.25,1,62,94438.0,446,2,0.5401791273962097,1.7894203289091482
WQTO23985879806665,622.1,622.1,1,47,35499.82,158,0,-1.8827617406464747,-0.38711801223400893
WREO29136759164491,4257.55,4257.55,1,58,35298.93,318,2,1.7439734249370398,0.8289956466631206
WRFB97886223534221,2917.11,2917.11,1,65,27281.36,93,2,0.38732682094451176,0.10385574525911784
WRFM52575690782394,4088.68,4088.68,1,68,84763.41,188,2,1.5682631529941955,0.8186539709659786
WRGJ94283527060771,4971.02,4971.02,1,44,140477.79,463,2,2.47834793213015,1.0992184867435613
WRGL34858425561417,4364.35,4364.35,1,28,26570.09,282,1,1.83612762512346,-0.7878858849893758
WRHJ20643395534334,2769.22,2769.22,1,44,94188.46,114,2,0.24564433642329234,-0.6238319003292949
WRHS24720817275525,394.08,394.08,1,51,108058.72,222,0,-2.0909587584814897,0.28955879653382444
WRJO05203132988712,4066.86,4066.86,1,32,126230.32,116,1,1.532539699800337,-1.124436325998086
WRMN90594699842882,3959.35,3959.35,1,44,73782.14,97,2,1.4206265267405536,-0.7741278935433303
WRQL66695413297150,290.54,290.54,1,66,82222.64,408,0,-2.168559624948102,1.8136180760159781
WRQT21327381522932,896.48,896.48,1,57,134533.15,49,0,-1.610666813238343,-0.18142473761913197
WRRT92120308273636,2953.63,2953.63,1,21,100381.74,16,1,0.41032743539744526,-2.164051737109344
WRTW70649375904479,4906.69,4906.69,1,56,105060.8,275,2,2.389395288808819,0.6962820237648873
WRWN86237857717121,1226.53,1226.53,1,53,138708.31,157,0,-1.2701870676327625,0.14211871892615568
WRXF88291454705433,3823.87,3823.87,1,37,109314.95,290,1,1.313541754669413,-0.1068524075709005
WRXL18569050965688,1643.97,1643.97,1,32,95319.95,254,3,-0.8546119869550252,-0.5136643756749776
WSAK34975744510159,2139.48,2139.48,1,45,92529.84,126,0,-0.37687754061619183,-0.5139475079441819
WSEA54888507325791,899.83,899.83,1,20,126443.05,343,3,-1.5802314262732122,-0.574382769614956
WSII72724557699987,3528.95,3528.95,1,65,107892.62,261,2,1.0248262804467865,1.0867906408641241
WSMN67629602964991,3144.71,3144.71,1,45,118672.32,427,2,0.6613381805492333,0.9519099996516468
WSOX50669912856859,3046.12,3046.12,1,64,48131.88,425,2,0.5602245680227921,1.668927415881136
WSQW23321532823320,4669.17,4669.17,1,57,65084.44,110,2,2.1282848287733507,-0.12916102420618603
WSTR77999481940681,275.04,275.04,1,61,36080.16,56,0,-2.2360941670028733,-0.19560395576025666
WSXF45396042408174,1042.14,1042.14,1,69,106635.44,337,0,-1.429154163041055,1.6710604979881218
WTDA96196804505211,1509.25,1509.25,1,38,113822.39,200,3,-0.9913439294582291,-0.43442842475724774
WTGX98908553277770,1897.8,1897.8,1,50,138347.38,293,0,-0.5881644419413615,0.6280273485153358
WTJE50592530955877,286.94,286.94,1,61,79848.72,30,0,-2.2225524061014448,-0.20836025050585597
WTJI26184553758268,4704.82,4704.82,1,28,45458.37,267,1,2.173839076915187,-0.8165627270277042
WTQA47327224375811,3713.35,3713.35,1,56,59475.9,409,2,1.218642733133736,1.2316765320604262
WTRO48694155945011,2213.59,2213.59,1,70,121230.38,485,0,-0.24703040962407918,2.4327674772056764
WTYK31615667859713,1296.97,1296.97,1,56,23512.47,161,0,-1.2124886125172765,0.013252650168503974
WUAY40941477168289,4644.58,4644.58,1,41,31398.34,286,1,2.1184276527296637,-0.14444452946391706
WUED46100498359005,4712.62,4712.62,1,52,35076.7,231,2,2.1821348113721886,0.1269571620278649
WUGQ48515969813221,3552.53,3552.53,1,53,90636.51,249,2,1.041422527775932,0.41711368933505133
WUIE53968527682091,1545.0,1545.0,1,56,89140.44,305,0,-0.940413719376247,0.85151009257501
WUMM47951279831242,1867.4,1867.4,1,58,123797.02,387,0,-0.605712129868774,1.414056287485689
WUPM44932293307423,4879.01,4879.01,1,29,99612.9,355,1,2.3644284339608794,-0.22195753371542742
WUSX69354198932098,3106.27,3106.27,1,57,44517.2,318,2,0.603728422046616,0.8231450632754356
WUTO88845879579711,2278.71,2278.71,1,68,72421.92,361,0,-0.2047283989164925,1.6308595391635419
WVAJ49272809031788,1788.09,1788.09,1,46,52709.45,359,0,-0.6994362368363495,0.5357150789069928
WVEW33944953006776,2608.89,2608.89,1,34,27576.35,383,1,0.11102762655330911,0.002883790306751662
WVJZ55699033654531,2459.77,2459.77,1,26,35169.82,333,1,-0.0444797532199405,-0.5906592573005335
WVPK69430721887716,4683.66,4683.66,1,56,119574.63,348,2,2.179465528122238,1.0797879674688398
WVQQ58212402381404,2053.71,2053.71,1,42,70603.34,216,0,-0.45362462728137687,-0.28643766606927523
WVRY13742141570995,4914.87,4914.87,1,36,40823.05,446,1,2.4067373909499543,0.3904625101514388
WVTV19457575747583,4362.8,4362.8,1,67,120972.57,31,2,1.8236306550898076,0.11881079377328119
WVVU22560629535063,642.5,642.5,1,55,31774.22,333,0,-1.8382390470958185,0.8064118650567988
WVWK14972490322347,2251.42,2251.42,1,21,105992.47,96,3,-0.2746599582930452,-1.7622415141273644
WVWU79467781898636,4770.4,4770.4,1,30,28161.91,450,1,2.2609845471640546,0.0950748564763556
WVXH71053925906771,4683.36,4683.36,1,50,108614.44,153,2,2.151104316492551,-0.1500914141388778
WVYK27287603208778,4145.65,4145.65,1,23,86036.94,425,1,1.6434326674951114,-0.1996032358191419
WWIQ42495988114578,4654.43,4654.43,1,50,54199.61,164,2,2.117505281583583,-0.23435166793710097
WWJG19165430895231,256.17,256.17,1,18,72425.97,245,3,-2.237663091323421,-1.2556231274516332
WWLQ92781259833991,2255.98,2255.98,1,65,146390.63,472,0,-0.20509958096251407,2.196710322326293
WWOF09484131284033,509.5,509.5,1,61,127632.03,3,0,-1.9998829552953923,-0.21913533289230674
WWUA45028143531279,2809.23,2809.23,1,36,67518.04,10,1,0.2666178029090294,-1.5604661734873566
WWUR37490797796120,4855.54,4855.54,1,48,92866.25,210,2,2.3267428118101803,-0.019054605993957363
WXBU81063551972634,1629.38,1629.38,1,49,113644.49,105,0,-0.8816243006697809,-0.36176562123649814
WXFX53769848282410,680.59,680.59,1,53,53141.69,379,0,-1.792590915092883,0.9809357298087392
WXKT12609203314656,3954.88,3954.88,1,65,24287.18,421,2,1.4578816416456524,1.6231625981792897
WXLL83645487597997,2971.68,2971.68,1,18,86897.39,353,1,0.46935668700633476,-0.75471540798896
WXPT88159456069559,3508.06,3508.06,1,35,137526.33,68,2,0.9746263478806505,-1.1706175208018785
WXQY35571427093191,1796.91,1796.91,1,57,112144.27,411,0,-0.6741036540182427,1.4514355645747445
WXSW24241296359752,41.62,41.62,1,47,110641.48,393,3,-2.418976653050695,0.9165309444146768
WYEM37484539862895,62.35,62.35,1,40,39114.11,216,3,-2.4315020792260125,-0.4283648809244204
WYLB64103184173265,4744.37,4744.37,1,23,113744.15,138,1,2.2030063093175025,-1.4902692167426113
WYMC69313336345280,2372.57,2372.57,1,51,29512.72,441,0,-0.11092727530754114,1.0913260556476612
WYRA23621921581897,2703.06,2703.06,1,27,141902.3,25,3,0.16959418653057703,-1.728757373696007
WYVW48375160614035,3935.66,3935.66,1,54,64139.42,63,2,1.3943088948673086,-0.48330769133168594
WZDR68938395434571,1155.58,1155.58,1,45,109124.24,150,3,-1.3470025088228919,-0.3435847525085248
WZDY36817203136955,2182.0,2182.0,1,49,64820.17,59,0,-0.3455477492051625,-0.7095702854919576
WZNB15008585491465,2544.15,2544.15,1,31,74369.98,140,1,0.020139740356686992,-1.1645866441011683
WZOF74793198071233,4633.5,4633.5,1,51,47247.02,217,2,2.1030616724746065,0.045411916663796466
WZOG76027870332158,218.83,218.83,1,45,76293.07,208,0,-2.2717705905678724,-0.13795750787280892
WZOJ36048909859271,2231.66,2231.66,1,43,124294.62,99,3,-0.2858334522165994,-0.6577321142655631
WZSN58578375681678,2316.24,2316.24,1,22,144243.61,338,3,-0.17443847179901634,-0.4810857129271367
WZTH77756919832102,2081.79,2081.79,1,62,52100.23,268,0,-0.4158839330926485,0.8606423084495437
WZWY58491658491441,2276.14,2276.14,1,28,103869.14,184,3,-0.23717037894844592,-1.0216238645972633
WZXV43260322408077,4826.09,4826.09,1,36,146240.67,223,2,2.3022459612680994,-0.39307464674341175
WZYY96091027647142,4502.71,4502.71,1,66,141848.19,421,2,2.014823783500837,1.9567034562432057
XABO34293907737295,130.0,130.0,1,57,148037.63,73,0,-2.3656636393686137,-0.02230414756915616
XAEO97273019969946,3174.32,3174.32,1,43,77016.48,311,1,0.6703128664710201,0.2061591217116713
XAER65383957164682,1253.77,1253.77,1,39,36862.1,244,0,-1.2475810348265546,-0.36884910335009125
XAGP64941330984552,3287.55,3287.55,1,24,136224.4,377,1,0.7928787461288033,-0.23835108639936717
XAQQ84391349731053,2298.83,2298.83,1,31,82889.74,249,3,-0.20793257253185654,-0.6263508309737961
XARX31734996321553,3007.7,3007.7,1,47,125413.72,169,2,0.49355253480617145,-0.1481375769161293
XAVL91611863855881,696.18,696.18,1,21,111943.53,388,3,-1.777685023861151,-0.3482605218709268
